casualty_group,killed,injured,total_casualties,proportion_killed
22686,0,0,0,NA
22687,0,0,0,NA
22688,0,0,0,NA
22689,0,0,0,NA
22690,0,0,0,NA
22691,0,0,0,NA
22692,0,0,0,NA
22693,0,3,3,0
22694,0,0,0,NA
22695,0,0,0,NA
22696,NA,NA,NA,NA
22697,0,0,0,NA
22698,0,0,0,NA
22699,0,26,26,0
22700,0,0,0,NA
22701,0,2,2,0
22702,0,0,0,NA
22703,1,12,13,0.07692307692307693
22704,0,2,2,0
22705,0,0,0,NA
22706,0,0,0,NA
22707,0,0,0,NA
22708,0,0,0,NA
22709,0,0,0,NA
22710,13,176,211,0.061611374407582936
22711,0,10,10,0
22712,NA,NA,NA,NA
22713,0,0,0,NA
22714,0,0,0,NA
22715,0,0,0,NA
22716,0,0,0,NA
22717,0,0,0,NA
22718,0,0,0,NA
22719,0,0,0,NA
22720,0,0,0,NA
22721,0,0,0,NA
22722,0,0,0,NA
22723,0,0,0,NA
22724,0,0,0,NA
22725,0,0,0,NA
22726,0,0,0,NA
22727,0,0,0,NA
22728,0,0,0,NA
22729,0,0,0,NA
22730,0,0,0,NA
22731,23,361,384,0.059895833333333336
22732,0,0,0,NA
22733,0,0,0,NA
22734,0,0,0,NA
22735,0,0,0,NA
22736,0,0,0,NA
22737,0,0,0,NA
22738,0,0,0,NA
22739,0,0,0,NA
22740,0,0,0,NA
22741,0,0,0,NA
22742,0,0,0,NA
22743,0,0,0,NA
22744,0,0,0,NA
22745,6,21,27,0.2222222222222222
22746,0,0,0,NA
22747,0,0,0,NA
22748,0,0,0,NA
22749,0,8,8,0
22750,0,0,0,NA
22751,0,0,0,NA
22752,0,0,0,NA
22753,0,0,0,NA
22754,0,0,0,NA
22755,0,0,0,NA
22756,0,4,4,0
22757,0,0,0,NA
22758,42,204,264,0.1590909090909091
22759,0,0,0,NA
22760,0,0,0,NA
22761,0,0,0,NA
22762,0,0,0,NA
22763,0,3,3,0
22764,14,59,73,0.1917808219178082
22765,0,4,4,0
22766,0,0,0,NA
22767,0,0,0,NA
22768,0,0,0,NA
22769,0,3,3,0
22770,0,0,0,NA
22771,0,2,2,0
22772,0,0,0,NA
22773,0,0,0,NA
22774,28,64,92,0.30434782608695654
22775,0,0,0,NA
22776,0,0,0,NA
22777,0,0,0,NA
22778,0,0,0,NA
22779,0,0,0,NA
22780,0,0,0,NA
22781,1,3,4,0.25
22782,0,0,0,NA
22783,4,13,17,0.23529411764705882
22784,1,2,3,0.3333333333333333
22785,1,1,2,0.5
22786,0,0,0,NA
22787,0,3,3,0
22788,0,0,0,NA
22789,0,0,0,NA
22790,0,0,0,NA
22791,0,0,0,NA
22792,0,0,0,NA
22793,0,12,12,0
22794,0,13,13,0
22795,0,0,0,NA
22796,0,5,5,0
22797,0,3,3,0
22798,24,237,261,0.09195402298850575
22799,0,0,0,NA
22800,0,0,0,NA
22801,0,0,0,NA
22802,0,0,0,NA
22803,0,1,1,0
22804,0,0,0,NA
22805,0,0,0,NA
22806,0,0,0,NA
22807,0,5,5,0
22808,0,0,0,NA
22809,0,1,1,0
22810,0,0,0,NA
22811,0,0,0,NA
22812,0,0,0,NA
22813,0,3,3,0
22814,0,0,0,NA
22815,0,0,0,NA
22816,0,1,1,0
22817,0,0,0,NA
22818,0,1,1,0
22819,0,0,0,NA
22820,0,5,5,0
22821,0,0,0,NA
22822,0,0,0,NA
22823,0,0,0,NA
22824,0,0,0,NA
22825,0,0,0,NA
22826,0,0,0,NA
22827,0,0,0,NA
22828,0,22,22,0
22829,0,21,21,0
22830,34,242,276,0.12318840579710146
22831,0,0,0,NA
22832,0,0,0,NA
22833,0,0,0,NA
22834,0,0,0,NA
22835,0,9,9,0
22836,0,0,0,NA
22837,0,0,0,NA
22838,0,0,0,NA
22839,0,0,0,NA
22840,0,0,0,NA
22841,0,0,0,NA
22842,0,0,0,NA
22843,0,8,8,0
22844,0,1,1,0
22845,0,6,6,0
22846,0,0,0,NA
22847,0,0,0,NA
22848,0,0,0,NA
22849,0,0,0,NA
22850,0,0,0,NA
22851,0,0,0,NA
22852,0,0,0,NA
22853,0,0,0,NA
22854,0,0,0,NA
22855,0,0,0,NA
22856,0,0,0,NA
22857,0,0,0,NA
22858,0,0,0,NA
22859,0,3,3,0
22860,0,1,1,0
22861,47,269,316,0.14873417721518986
22862,0,0,0,NA
22863,0,0,0,NA
22864,0,0,0,NA
22865,0,0,0,NA
22866,0,0,0,NA
22867,0,0,0,NA
22868,0,7,7,0
22869,0,0,0,NA
22870,0,0,0,NA
22871,0,0,0,NA
22872,0,0,0,NA
22873,0,0,0,NA
22874,0,11,11,0
22875,0,0,0,NA
22876,0,0,0,NA
22877,0,0,0,NA
22878,14,220,238,0.058823529411764705
22879,0,0,0,NA
22880,0,1,1,0
22881,0,0,0,NA
22882,0,1,1,0
22883,0,0,0,NA
22884,0,13,13,0
22885,0,1,1,0
22886,1,10,11,0.09090909090909091
22887,0,0,0,NA
22888,0,1,1,0
22889,1,5,6,0.16666666666666666
22890,0,0,0,NA
22891,0,0,0,NA
22892,0,0,0,NA
22893,0,0,0,NA
22894,0,0,0,NA
22895,0,0,0,NA
22896,0,0,0,NA
22897,0,0,0,NA
22898,0,0,0,NA
22899,0,0,0,NA
22900,44,490,534,0.08239700374531835
22901,0,0,0,NA
22902,0,0,0,NA
22903,0,0,0,NA
22904,0,0,0,NA
22905,0,0,0,NA
22906,0,0,0,NA
22907,0,1,1,0
22908,1,2,3,0.3333333333333333
22909,6,34,49,0.12244897959183673
22910,0,3,3,0
22911,0,0,0,NA
22912,0,0,0,NA
22913,7,6,13,0.5384615384615384
22914,0,0,0,NA
22915,8,117,125,0.064
22916,0,0,0,NA
22917,0,0,0,NA
22918,0,0,0,NA
22919,0,0,0,NA
22920,NA,NA,NA,NA
22921,0,0,0,NA
22922,0,NA,NA,NA
22923,0,2,2,0
22924,NA,NA,NA,NA
22925,0,0,0,NA
22926,0,0,0,NA
22927,0,0,0,NA
22928,0,4,4,0
22929,0,1,1,0
22930,0,0,0,NA
22931,0,0,0,NA
22932,0,0,0,NA
22933,0,0,0,NA
22934,0,2,2,0
22935,0,0,0,NA
22936,0,0,0,NA
22937,2,0,2,1
22938,0,0,0,NA
22939,0,0,0,NA
22940,41,363,406,0.10098522167487685
22941,0,0,0,NA
22942,0,0,0,NA
22943,0,0,0,NA
22944,0,0,0,NA
22945,0,0,0,NA
22946,NA,NA,9,NA
22947,0,0,0,NA
22948,0,0,0,NA
22949,0,1,1,0
22950,0,0,0,NA
22951,0,0,0,NA
22952,0,0,0,NA
22953,0,0,0,NA
22954,0,0,0,NA
22955,0,NA,NA,NA
22956,0,0,0,NA
22957,0,10,10,0
22958,0,0,0,NA
22959,0,0,0,NA
22960,0,0,0,NA
22961,0,0,0,NA
22962,0,7,7,0
22963,0,0,0,NA
22964,0,0,0,NA
22965,0,0,0,NA
22966,0,0,0,NA
22967,0,0,0,NA
22968,0,0,0,NA
22969,16,159,175,0.09142857142857143
22970,0,0,0,NA
22971,0,9,9,0
22972,0,0,0,NA
22973,2,1,3,0.6666666666666666
22974,0,NA,NA,NA
22975,1,2,3,0.3333333333333333
22976,0,0,0,NA
22977,0,0,0,NA
22978,0,0,0,NA
22979,0,0,0,NA
22980,1,1,2,0.5
22981,0,1,1,0
22982,0,0,0,NA
22983,0,0,0,NA
22984,0,0,0,NA
22985,0,0,0,NA
22986,0,0,0,NA
22987,0,0,0,NA
22988,0,0,0,NA
22989,0,0,0,NA
22990,0,0,0,NA
22991,0,0,0,NA
22992,0,0,0,NA
22993,0,0,0,NA
22994,0,0,0,NA
22995,0,0,0,NA
22996,0,0,0,NA
22997,0,0,0,NA
22998,32,385,453,0.0706401766004415
22999,0,1,1,0
23000,0,0,0,NA
23001,0,0,0,NA
23002,0,0,0,NA
23003,0,0,0,NA
23004,2,44,46,0.043478260869565216
23005,0,0,0,NA
23006,0,0,0,NA
23007,0,0,0,NA
23008,0,0,0,NA
23009,0,0,0,NA
23010,0,0,0,NA
23011,0,0,0,NA
23012,0,8,8,0
23013,0,2,2,0
23014,0,2,2,0
23015,0,0,0,NA
23016,0,0,0,NA
23017,0,6,6,0
23018,0,0,0,NA
23019,0,0,0,NA
23020,3,38,41,0.07317073170731707
23021,0,0,0,NA
23022,0,0,0,NA
23023,0,0,0,NA
23024,1,0,1,1
23025,0,0,0,NA
23026,0,NA,NA,NA
23027,0,0,0,NA
23028,0,0,0,NA
23029,0,0,0,NA
23030,0,0,0,NA
23031,0,0,0,NA
23032,0,0,0,NA
23033,0,0,0,NA
23034,0,0,1,0
23035,0,0,0,NA
23036,0,0,0,NA
23037,0,0,0,NA
23038,32,337,369,0.08672086720867209
23039,1,3,4,0.25
23040,0,0,0,NA
23041,0,0,0,NA
23042,0,0,0,NA
23043,0,19,19,0
23044,0,0,0,NA
23045,0,10,10,0
23046,0,0,0,NA
23047,0,3,3,0
23048,0,0,0,NA
23049,0,0,0,NA
23050,0,0,0,NA
23051,0,0,0,NA
23052,0,4,4,0
23053,0,2,2,0
23054,0,0,0,NA
23055,0,0,0,NA
23056,0,0,0,NA
23057,0,0,0,NA
23058,0,0,0,NA
23059,0,0,0,NA
23060,0,0,0,NA
23061,0,0,0,NA
23062,0,6,6,0
23063,0,4,4,0
23064,0,0,0,NA
23065,0,0,0,NA
23066,0,0,0,NA
23067,0,0,0,NA
23068,0,0,0,NA
23069,0,0,0,NA
23070,0,0,0,NA
23071,0,0,0,NA
23072,0,0,0,NA
23073,0,0,0,NA
23074,38,310,348,0.10919540229885058
23075,0,0,0,NA
23076,0,2,2,0
23077,0,0,0,NA
23078,0,0,0,NA
23079,0,0,0,NA
23080,0,0,0,NA
23081,0,0,0,NA
23082,0,0,0,NA
23083,0,0,0,NA
23084,0,0,0,NA
23085,0,2,2,0
23086,0,0,0,NA
23087,0,0,0,NA
23088,0,0,0,NA
23089,0,3,3,0
23090,0,0,0,NA
23091,0,0,0,NA
23092,6,141,147,0.04081632653061224
23093,0,0,0,NA
23094,0,0,0,NA
23095,0,0,0,NA
23096,0,0,0,NA
23097,0,2,2,0
23098,0,0,0,NA
23099,0,0,0,NA
23100,11,225,236,0.046610169491525424
23101,0,0,0,NA
23102,0,1,1,0
23103,0,0,0,NA
23104,0,1,1,0
23105,0,1,1,0
23106,0,0,0,NA
23107,0,0,0,NA
23108,0,0,0,NA
23109,0,0,0,NA
23110,0,13,13,0
23111,0,0,0,NA
23112,0,6,6,0
23113,2,19,21,0.09523809523809523
23114,0,0,0,NA
23115,0,0,0,NA
23116,0,0,0,NA
23117,2,9,11,0.18181818181818182
23118,0,0,0,NA
23119,7,14,21,0.3333333333333333
23120,0,0,0,NA
23121,0,0,0,NA
23122,0,0,0,NA
23123,0,0,0,NA
23124,15,98,113,0.13274336283185842
23125,0,0,0,NA
23126,0,0,0,NA
23127,0,0,0,NA
23128,0,0,0,NA
23129,0,0,0,NA
23130,0,0,0,NA
23131,0,0,0,NA
23132,0,0,0,NA
23133,0,0,0,NA
23134,0,0,0,NA
23135,0,0,0,NA
23136,0,0,0,NA
23137,0,3,3,0
23138,6,183,189,0.031746031746031744
23139,0,0,0,NA
23140,0,0,0,NA
23141,0,0,0,NA
23142,0,1,1,0
23143,2,0,2,1
23144,0,0,0,NA
23145,0,0,0,NA
23146,0,1,1,0
23147,0,0,0,NA
23148,0,4,4,0
23149,21,189,110,0.19090909090909092
23150,0,0,0,NA
23151,0,0,0,NA
23152,0,1,1,0
23153,0,0,0,NA
23154,0,0,0,NA
23155,0,0,0,NA
23156,24,196,220,0.10909090909090909
23157,0,1,1,0
23158,0,0,0,NA
23159,0,0,0,NA
23160,0,0,0,NA
23161,0,0,0,NA
23162,0,0,0,NA
23163,0,0,0,NA
23164,0,0,0,NA
23165,3,26,29,0.10344827586206896
23166,0,0,0,NA
23167,0,0,0,NA
23168,0,1,1,0
23169,0,0,0,NA
23170,0,0,0,NA
23171,5,134,139,0.03597122302158273
23172,5,80,85,0.058823529411764705
23173,0,0,0,NA
23174,0,0,0,NA
23175,0,0,0,NA
23176,0,1,1,0
23177,0,0,0,NA
23178,0,0,0,NA
23179,0,0,0,NA
23180,15,173,188,0.0797872340425532
23181,0,0,0,NA
23182,0,0,0,NA
23183,2,9,11,0.18181818181818182
23184,0,0,0,NA
23185,0,0,0,NA
23186,0,0,0,NA
23187,0,1,1,0
23188,0,0,0,NA
23189,2,29,31,0.06451612903225806
23190,0,2,2,0
23191,0,0,0,NA
23192,0,0,0,NA
23193,0,0,0,NA
23194,0,0,0,NA
23195,0,0,0,NA
23196,0,0,0,NA
23197,0,0,0,NA
23198,0,0,0,NA
23199,0,1,1,0
23200,22,152,174,0.12643678160919541
23201,0,0,0,NA
23202,0,0,0,NA
23203,0,0,0,NA
23204,0,0,0,NA
23205,0,0,0,NA
23206,0,0,0,NA
23207,0,0,0,NA
23208,0,0,0,NA
23209,6,1,7,0.8571428571428571
23210,1,0,1,1
23211,0,0,0,NA
23212,0,0,0,NA
23213,0,0,0,NA
23214,34,520,554,0.061371841155234655
23215,0,0,0,NA
23216,0,0,0,NA
23217,0,0,0,NA
23218,0,0,0,NA
23219,0,0,0,NA
23220,0,0,0,NA
23221,0,1,1,0
23222,0,0,0,NA
23223,0,0,0,NA
23224,0,0,0,NA
23225,0,0,0,NA
23226,0,1,1,0
23227,0,0,0,NA
23228,0,0,0,NA
23229,0,0,0,NA
23230,0,5,5,0
23231,0,0,0,NA
23232,0,0,0,NA
23233,0,0,0,NA
23234,0,0,0,NA
23235,0,0,0,NA
23236,0,0,0,NA
23237,0,1,1,0
23238,0,0,0,NA
23239,0,0,0,NA
23240,39,632,671,0.05812220566318927
23241,13,227,240,0.05416666666666667
23241,39,632,671,0.05812220566318927
23242,0,0,0,NA
23243,0,0,0,NA
23244,0,0,0,NA
23245,0,0,0,NA
23246,0,0,0,NA
23247,0,0,0,NA
23248,0,1,1,0
23249,0,0,0,NA
23250,0,0,0,NA
23251,0,0,0,NA
23252,0,0,0,NA
23253,0,2,2,0
23254,0,0,0,NA
23255,2,2,4,0.5
23256,0,0,0,NA
23257,0,0,0,NA
23258,0,0,0,NA
23259,0,0,0,NA
23260,0,0,0,NA
23261,0,0,0,NA
23262,0,0,0,NA
23263,0,0,0,NA
23264,0,0,0,NA
23265,0,4,4,0
23266,0,19,19,0
23267,0,0,0,NA
23268,0,3,3,0
23269,0,0,0,NA
23270,0,0,0,NA
23271,0,0,0,NA
23272,0,0,0,NA
23273,0,0,0,NA
23274,0,0,0,NA
23275,0,0,0,NA
23276,0,0,0,NA
23277,0,0,0,NA
23278,0,1,1,0
23279,0,6,6,0
23280,1,45,46,0.021739130434782608
23281,2,3,5,0.4
23282,0,12,12,0
23283,0,24,24,0
23284,1,6,7,0.14285714285714285
23285,0,0,0,NA
23286,0,10,10,0
23287,0,0,0,NA
23288,1,14,15,0.06666666666666667
23289,2,30,34,0.058823529411764705
23290,0,0,0,NA
23291,0,0,0,NA
23292,0,0,0,NA
23293,0,0,0,NA
23294,0,0,0,NA
23295,0,0,0,NA
23296,0,0,0,NA
23297,0,0,0,NA
23298,0,0,0,NA
23299,0,0,0,NA
23300,0,1,1,0
23301,0,0,0,NA
23302,0,0,0,NA
23303,0,0,0,NA
23304,0,0,0,NA
23305,0,0,0,NA
23306,0,0,0,NA
23307,0,0,0,NA
23308,0,1,1,0
23309,0,1,1,0
23310,18,213,231,0.07792207792207792
23311,0,0,0,NA
23312,0,0,0,NA
23313,0,0,0,NA
23314,0,0,0,NA
23315,0,0,0,NA
23316,0,0,0,NA
23317,0,3,3,0
23318,0,0,0,NA
23319,0,0,0,NA
23320,0,0,0,NA
23321,0,0,0,NA
23322,0,2,2,0
23323,0,13,13,0
23324,0,0,0,NA
23325,1,0,1,1
23326,0,0,0,NA
23327,0,0,0,NA
23328,0,0,0,NA
23329,0,0,0,NA
23330,0,0,0,NA
23331,0,1,1,0
23332,0,0,0,NA
23333,32,219,292,0.1095890410958904
23334,0,0,0,NA
23335,0,0,0,NA
23336,0,0,0,NA
23337,0,0,0,NA
23338,0,0,0,NA
23339,0,2,2,0
23340,0,0,0,NA
23341,0,0,0,NA
23342,0,4,4,0
23343,0,0,0,NA
23344,0,0,0,NA
23345,0,0,0,NA
23346,0,0,0,NA
23347,3,7,10,0.3
23348,0,4,4,0
23349,0,0,0,NA
23350,40,384,550,0.07272727272727272
23351,0,2,2,0
23352,0,0,0,NA
23353,0,2,2,0
23354,0,0,0,NA
23355,0,1,1,0
23356,0,4,4,0
23357,0,23,23,0
23358,0,0,0,NA
23359,0,3,3,0
23360,0,0,0,NA
23361,0,0,0,NA
23362,0,4,4,0
23363,0,0,0,NA
23364,0,6,6,0
23365,0,0,0,NA
23366,0,0,0,NA
23367,0,0,0,NA
23368,0,0,0,NA
23369,0,0,0,NA
23370,0,0,0,NA
23371,0,0,0,NA
23372,0,0,0,NA
23373,0,0,0,NA
23374,0,0,0,NA
23375,0,0,0,NA
23376,0,0,0,NA
23377,0,2,2,0
23378,0,0,0,NA
23379,0,0,0,NA
23380,0,0,0,NA
23381,2,39,41,0.04878048780487805
23382,0,0,0,NA
23383,0,0,0,NA
23384,0,0,0,NA
23385,NA,NA,NA,NA
23386,0,2,2,0
23387,0,0,0,NA
23388,2,12,14,0.14285714285714285
23389,1,6,7,0.14285714285714285
23390,8,126,147,0.05442176870748299
23391,0,0,0,NA
23392,0,0,0,NA
23393,0,0,0,NA
23394,0,0,0,NA
23395,0,0,0,NA
23396,0,0,0,NA
23397,0,0,0,NA
23398,0,0,0,NA
23399,1,6,7,0.14285714285714285
23400,0,0,0,NA
23401,0,0,0,NA
23402,0,0,0,NA
23403,3,26,29,0.10344827586206896
23404,3,42,45,0.06666666666666667
23405,0,0,0,NA
23406,0,0,0,NA
23407,2,17,19,0.10526315789473684
23408,1,10,11,0.09090909090909091
23409,0,0,0,NA
23410,0,0,0,NA
23411,0,2,2,0
23412,1,21,22,0.045454545454545456
23413,2,42,44,0.045454545454545456
23414,3,7,10,0.3
23415,0,0,0,NA
23416,0,0,0,NA
23417,0,4,4,0
23418,0,0,0,NA
23419,0,0,0,NA
23420,0,1,1,0
23421,0,0,0,NA
23422,0,0,0,NA
23423,0,0,0,NA
23424,0,0,0,NA
23425,0,0,0,NA
23426,0,0,0,NA
23427,0,0,0,NA
23428,0,0,0,NA
23429,0,0,0,NA
23430,0,0,0,NA
23431,0,28,28,0
23432,0,0,0,NA
23433,0,0,0,NA
23434,0,0,0,NA
23435,0,0,0,NA
23435,8,126,147,0.05442176870748299
23436,0,0,0,NA
23437,0,0,0,NA
23438,0,0,0,NA
23439,0,0,0,NA
23440,0,5,5,0
23441,0,0,0,NA
23442,0,19,19,0
23443,0,8,8,0
23444,0,50,50,0
23445,0,2,2,0
23446,0,2,2,0
23447,0,0,0,NA
23448,0,0,0,NA
23449,NA,NA,NA,NA
23450,0,0,0,NA
23451,NA,NA,NA,NA
23452,NA,NA,NA,NA
23453,NA,NA,NA,NA
23454,NA,NA,NA,NA
23455,NA,NA,NA,NA
23456,0,8,8,0
23457,0,0,0,NA
23458,0,0,0,NA
23459,0,1,1,0
23460,0,0,0,NA
23461,1,29,30,0.03333333333333333
23462,NA,NA,NA,NA
23463,0,4,4,0
23464,0,0,0,NA
23465,0,14,14,0
23466,0,0,0,NA
23467,0,3,3,0
23468,0,0,0,NA
23469,0,0,0,NA
23470,0,0,0,NA
23471,0,0,0,NA
23472,0,0,0,NA
23473,0,0,0,NA
23474,0,0,0,NA
23475,0,0,0,NA
23476,0,0,0,NA
23477,0,0,0,NA
23478,0,0,0,NA
23479,0,0,0,NA
23480,0,0,0,NA
23481,0,0,0,NA
23482,0,0,0,NA
23483,0,0,0,NA
23484,0,1,1,0
23485,0,1,1,0
23486,0,0,0,NA
23487,0,0,0,NA
23488,0,0,0,NA
23489,0,0,0,NA
23490,0,0,0,NA
23491,0,0,0,NA
23492,0,0,0,NA
23493,0,0,0,NA
23494,0,0,0,NA
23495,0,0,0,NA
23496,0,0,0,NA
23497,0,0,0,NA
23498,0,1,1,0
23499,0,0,0,NA
23500,0,0,0,NA
23501,0,0,0,NA
23502,2,9,11,0.18181818181818182
23503,0,0,0,NA
23504,0,0,0,NA
23505,0,0,0,NA
23506,0,0,0,NA
23507,0,6,6,0
23508,0,1,1,0
23509,0,0,0,NA
23510,0,0,0,NA
23511,0,0,0,NA
23512,0,7,7,0
23513,0,2,2,0
23514,NA,NA,NA,NA
23515,0,6,6,0
23516,0,0,0,NA
23517,NA,NA,NA,NA
23518,0,0,0,NA
23519,0,0,0,NA
23520,0,0,0,NA
23521,0,0,0,NA
23522,0,1,1,0
23523,0,1,1,0
23524,0,0,0,NA
23525,0,0,0,NA
23526,0,0,0,NA
23527,0,0,0,NA
23528,0,0,0,NA
23529,0,0,0,NA
23530,0,0,0,NA
23531,0,0,0,NA
23532,0,0,0,NA
23533,0,0,0,NA
23534,0,0,0,NA
23535,0,0,0,NA
23536,0,0,0,NA
23537,3,8,11,0.2727272727272727
23538,12,101,113,0.10619469026548672
23539,1,7,8,0.125
23540,0,0,0,NA
23541,0,4,4,0
23542,1,20,21,0.047619047619047616
23543,2,28,5,0.4
23544,5,5,10,0.5
23545,5,43,48,0.10416666666666667
23546,2,21,23,0.08695652173913043
23547,0,0,0,NA
23548,0,0,0,NA
23549,0,0,0,NA
23550,0,0,0,NA
23551,0,1,1,0
23552,0,2,2,0
23553,1,21,22,0.045454545454545456
23554,0,0,0,NA
23555,0,0,0,NA
23556,0,0,0,NA
23557,0,0,0,NA
23558,0,0,0,NA
23559,0,0,0,NA
23560,2,4,6,0.3333333333333333
23561,0,0,0,NA
23562,0,0,0,NA
23563,0,0,0,NA
23564,0,0,0,NA
23565,0,1,1,0
23566,0,0,0,NA
23567,0,2,2,0
23568,0,5,5,0
23569,0,0,0,NA
23570,0,0,0,NA
23571,0,0,0,NA
23572,0,0,0,NA
23573,0,0,0,NA
23574,0,0,0,NA
23575,1,14,15,0.06666666666666667
23576,0,8,8,0
23577,1,33,34,0.029411764705882353
23578,NA,NA,30,NA
23579,2,25,27,0.07407407407407407
23580,2,9,11,0.18181818181818182
23581,0,1,1,0
23582,0,0,0,NA
23583,0,0,0,NA
23584,0,6,6,0
23585,0,0,0,NA
23586,0,0,0,NA
23587,0,0,0,NA
23588,0,0,0,NA
23589,0,0,0,NA
23590,0,0,0,NA
23591,0,0,0,NA
23592,0,0,0,NA
23593,0,8,8,0
23594,0,0,0,NA
23595,0,0,0,NA
23596,0,10,10,0
23597,0,0,0,NA
23598,46,417,463,0.09935205183585313
23599,0,0,0,NA
23600,0,0,0,NA
23601,0,0,0,NA
23602,0,0,0,NA
23603,0,0,0,NA
23604,0,0,0,NA
23605,0,0,0,NA
23606,0,1,1,0
23607,0,0,0,NA
23608,0,1,1,0
23609,0,0,0,NA
23610,0,0,0,NA
23611,0,0,0,NA
23612,0,0,0,NA
23613,0,0,0,NA
23614,0,1,1,0
23615,0,29,29,0
23616,0,0,0,NA
23617,0,0,0,NA
23618,0,0,0,NA
23619,0,0,0,NA
23620,0,3,3,0
23621,0,0,0,NA
23622,0,0,0,NA
23623,0,0,0,NA
23624,4,59,63,0.06349206349206349
23625,2,33,35,0.05714285714285714
23625,4,59,63,0.06349206349206349
23626,0,0,0,NA
23627,0,2,2,0
23628,0,0,0,NA
23629,0,0,0,NA
23630,0,0,0,NA
23631,0,12,12,0
23632,0,0,0,NA
23633,0,3,3,0
23634,0,0,0,NA
23635,0,0,0,NA
23636,0,0,0,NA
23637,0,0,0,NA
23638,0,0,0,NA
23639,0,0,0,NA
23640,0,4,4,0
23641,0,17,17,0
23642,0,0,0,NA
23643,0,6,6,0
23644,0,6,6,0
23645,4,23,27,0.14814814814814814
23646,0,0,0,NA
23647,4,23,27,0.14814814814814814
23648,0,0,0,NA
23649,0,0,0,NA
23650,0,0,0,NA
23651,0,0,0,NA
23652,0,0,0,NA
23653,0,0,0,NA
23654,0,0,0,NA
23655,0,1,1,0
23656,0,6,6,0
23657,0,0,0,NA
23658,0,0,0,NA
23659,0,0,0,NA
23660,0,0,0,NA
23661,0,0,0,NA
23662,0,0,0,NA
23663,0,0,0,NA
23664,1,2,3,0.3333333333333333
23665,0,0,0,NA
23666,0,0,0,NA
23667,0,0,0,NA
23668,0,0,0,NA
23669,0,0,0,NA
23670,0,0,0,NA
23671,0,0,0,NA
23672,1,0,1,1
23673,0,0,0,NA
23674,0,0,0,NA
23675,0,0,0,NA
23676,0,1,1,0
23677,0,0,0,NA
23678,0,0,0,NA
23679,0,0,0,NA
23680,0,0,0,NA
23681,0,0,0,NA
23682,0,0,0,NA
23683,0,0,0,NA
23684,0,7,7,0
23685,0,0,0,NA
23686,0,0,0,NA
23687,0,0,0,NA
23688,0,0,0,NA
23689,0,0,0,NA
23690,0,0,0,NA
23691,0,0,0,NA
23692,0,0,0,NA
23693,0,0,0,NA
23694,0,0,0,NA
23695,0,0,0,NA
23696,1,4,5,0.2
23697,0,1,1,0
23698,15,70,85,0.17647058823529413
23699,0,0,0,NA
23700,0,4,4,0
23701,0,0,0,NA
23702,0,1,1,0
23703,0,0,0,NA
23704,0,3,3,0
23705,0,0,0,NA
23706,0,0,0,NA
23707,0,3,3,0
23708,0,0,0,NA
23709,0,0,0,NA
23710,0,0,0,NA
23711,0,0,0,NA
23712,0,0,0,NA
23713,0,0,0,NA
23714,0,0,0,NA
23715,0,0,0,NA
23716,0,0,0,NA
23717,0,0,0,NA
23718,0,0,0,NA
23719,0,0,0,NA
23720,0,7,7,0
23721,0,3,3,0
23722,0,0,0,NA
23723,0,0,0,NA
23724,1,20,21,0.047619047619047616
23725,7,243,250,0.028
23726,1,2,3,0.3333333333333333
23727,0,0,0,NA
23728,0,0,0,NA
23729,0,0,0,NA
23730,0,0,0,NA
23731,0,0,0,NA
23732,0,0,0,NA
23733,0,17,17,0
23734,0,0,0,NA
23735,0,0,0,NA
23736,0,2,2,0
23737,0,0,0,NA
23738,0,0,0,NA
23739,0,0,0,NA
23740,0,0,0,NA
23741,0,3,3,0
23742,0,0,0,NA
23743,0,0,0,NA
23744,0,0,0,NA
23745,0,5,5,0
23746,0,2,2,0
23747,0,1,1,0
23748,0,12,12,0
23749,30,134,164,0.18292682926829268
23750,51,298,349,0.14613180515759314
23751,0,30,30,0
23752,0,17,17,0
23753,0,21,21,0
23754,3,49,52,0.057692307692307696
23755,0,100,100,0
23756,0,0,0,NA
23757,0,1,1,0
23758,0,1,1,0
23759,0,0,0,NA
23760,1,4,5,0.2
23761,0,0,0,NA
23762,0,0,0,NA
23763,0,0,0,NA
23764,0,0,0,NA
23765,0,3,3,0
23766,0,0,0,NA
23767,0,0,0,NA
23768,0,0,0,NA
23769,0,0,0,NA
23770,0,0,0,NA
23771,0,0,0,NA
23772,2,13,15,0.13333333333333333
23773,0,0,0,NA
23774,0,0,0,NA
23775,0,0,0,NA
23776,0,2,2,0
23777,0,0,0,NA
23778,0,5,5,0
23779,0,0,0,NA
23780,0,0,0,NA
23781,0,5,5,0
23782,0,2,2,0
23783,0,8,8,0
23784,0,58,58,0
23785,0,15,15,0
23786,0,1,1,0
23787,0,28,28,0
23788,5,31,36,0.1388888888888889
23789,0,5,5,0
23790,1,14,15,0.06666666666666667
23791,34,47,71,0.4788732394366197
23792,0,15,15,0
23793,0,0,0,NA
23794,0,17,17,0
23795,3,25,28,0.10714285714285714
23796,0,6,6,0
23797,4,0,4,1
23798,0,0,0,NA
23799,0,6,6,0
23800,0,0,0,NA
23801,0,9,9,0
23802,0,0,0,NA
23803,0,0,0,NA
23804,0,0,0,NA
23805,0,0,0,NA
23806,0,1,1,0
23807,0,0,0,NA
23808,0,0,0,NA
23809,0,1,1,0
