casualty_group,total_incidents,civil_defense_region,country,year,month,killed,injured,total_casualties,time_binary,lethality_category
3025,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3026,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3027,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3028,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3029,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3030,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3031,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3032,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3033,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3034,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3035,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3036,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3037,1,4: Eastern,England,1940,9,0,0,0,1,NA
3038,1,4: Eastern,England,1940,9,0,0,0,1,NA
3039,1,4: Eastern,England,1940,9,0,0,0,1,NA
3040,1,4: Eastern,England,1940,9,0,0,0,1,NA
3041,1,4: Eastern,England,1940,9,0,0,0,1,NA
3042,1,4: Eastern,England,1940,9,0,0,0,1,NA
3043,1,4: Eastern,England,1940,9,0,0,0,1,NA
3044,1,4: Eastern,England,1940,9,0,2,2,1,low
3045,8,5: London,England,1940,9,1,16,17,1,low
3046,1,6: Southern,England,1940,9,3,5,8,1,medium
3047,1,6: Southern,England,1940,9,0,0,0,1,NA
3048,1,6: Southern,England,1940,9,0,0,0,1,NA
3049,1,6: Southern,England,1940,9,0,0,0,1,NA
3050,1,6: Southern,England,1940,9,0,0,0,1,NA
3051,1,6: Southern,England,1940,9,0,0,0,1,NA
3052,1,6: Southern,England,1940,9,0,0,0,1,NA
3053,1,6: Southern,England,1940,9,0,0,0,1,NA
3054,1,6: Southern,England,1940,9,0,0,0,1,NA
3055,1,6: Southern,England,1940,9,0,0,0,1,NA
3056,1,6: Southern,England,1940,9,1,0,1,1,high
3057,1,6: Southern,England,1940,9,0,0,0,1,NA
3058,1,6: Southern,England,1940,9,0,0,0,1,NA
3059,1,6: Southern,England,1940,9,0,0,0,1,NA
3060,1,6: Southern,England,1940,9,0,0,0,1,NA
3061,1,6: Southern,England,1940,9,0,0,0,1,NA
3062,1,6: Southern,England,1940,9,0,0,0,1,NA
3063,1,7: South Western,England,1940,9,0,0,0,1,NA
3064,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3065,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3066,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3067,1,9: Midlands,England,1940,9,2,5,7,1,low
3068,1,9: Midlands,England,1940,9,0,0,0,1,NA
3069,1,9: Midlands,England,1940,9,0,0,0,1,NA
3070,1,9: Midlands,England,1940,9,0,0,0,1,NA
3071,1,9: Midlands,England,1940,9,0,0,0,1,NA
3072,1,9: Midlands,England,1940,9,0,0,0,1,NA
3073,1,9: Midlands,England,1940,9,0,0,0,1,NA
3074,1,9: Midlands,England,1940,9,0,0,0,1,NA
3075,1,9: Midlands,England,1940,9,0,0,0,1,NA
3076,1,9: Midlands,England,1940,9,0,0,0,1,NA
3077,1,9: Midlands,England,1940,9,0,0,0,1,NA
3078,1,9: Midlands,England,1940,9,0,0,0,1,NA
3079,1,9: Midlands,England,1940,9,0,0,0,1,NA
3080,1,9: Midlands,England,1940,9,0,0,0,1,NA
3081,1,10: North Western,England,1940,9,0,8,8,1,low
3082,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3083,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3084,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3085,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3086,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3087,1,4: Eastern,England,1940,9,0,0,0,0,NA
3088,1,4: Eastern,England,1940,9,0,0,0,0,NA
3089,1,4: Eastern,England,1940,9,0,0,0,0,NA
3090,1,4: Eastern,England,1940,9,0,0,0,0,NA
3091,1,12: South Eastern,England,1940,9,0,1,1,0,low
3092,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3094,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3095,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3096,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3097,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3098,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3099,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3100,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3101,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3102,1,4: Eastern,England,1940,9,1,0,1,0,high
3103,1,4: Eastern,England,1940,9,0,0,0,0,NA
3104,1,4: Eastern,England,1940,9,0,0,0,0,NA
3105,1,4: Eastern,England,1940,9,0,0,0,0,NA
3106,1,4: Eastern,England,1940,9,0,0,0,0,NA
3107,1,4: Eastern,England,1940,9,0,0,0,0,NA
3108,1,12: South Eastern,England,1940,9,0,1,1,0,low
3109,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3110,1,12: South Eastern,England,1940,9,0,0,0,0,NA
3111,1,12: South Eastern,England,1940,9,0,9,9,0,low
3112,1,1: Northern,England,1940,9,0,0,0,1,NA
3113,1,1: Northern,England,1940,9,0,0,0,1,NA
3114,1,1: Northern,England,1940,9,0,0,0,1,NA
3115,1,1: Northern,England,1940,9,0,0,0,1,NA
3116,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3117,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3118,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3119,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3120,1,3: North Midlands,England,1940,9,0,0,0,1,NA
3121,1,4: Eastern,England,1940,9,0,0,0,1,NA
3122,1,4: Eastern,England,1940,9,0,0,0,1,NA
3123,1,4: Eastern,England,1940,9,0,0,0,1,NA
3124,1,4: Eastern,England,1940,9,0,0,0,1,NA
3125,1,4: Eastern,England,1940,9,0,0,0,1,NA
3126,1,4: Eastern,England,1940,9,0,0,0,1,NA
3127,1,4: Eastern,England,1940,9,0,0,0,1,NA
3128,1,4: Eastern,England,1940,9,0,0,0,1,NA
3129,1,4: Eastern,England,1940,9,0,0,0,1,NA
3130,1,6: Southern,England,1940,9,0,0,0,1,NA
3131,1,6: Southern,England,1940,9,0,0,0,1,NA
3132,1,6: Southern,England,1940,9,0,0,0,1,NA
3133,1,6: Southern,England,1940,9,0,0,0,1,NA
3134,1,6: Southern,England,1940,9,0,0,0,1,NA
3135,1,6: Southern,England,1940,9,0,0,0,1,NA
3136,1,6: Southern,England,1940,9,0,0,0,1,NA
3137,1,6: Southern,England,1940,9,0,0,0,1,NA
3138,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3139,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3140,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3141,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3142,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3143,1,9: Midlands,England,1940,9,0,0,0,1,NA
3144,1,9: Midlands,England,1940,9,0,0,0,1,NA
3145,1,9: Midlands,England,1940,9,0,0,0,1,NA
3146,1,9: Midlands,England,1940,9,0,0,0,1,NA
3147,1,9: Midlands,England,1940,9,0,0,0,1,NA
3148,1,9: Midlands,England,1940,9,0,0,0,1,NA
3149,1,10: North Western,England,1940,9,0,6,6,1,low
3150,1,10: North Western,England,1940,9,0,8,8,1,low
3151,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3152,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3153,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3154,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3155,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3156,1,12: South Eastern,England,1940,9,0,0,0,1,NA
3157,1,1: Northern,England,1940,9,1,7,8,1,low
3158,1,1: Northern,England,1940,9,0,0,0,1,NA
3159,1,1: Northern,England,1940,9,0,0,0,1,NA
3160,1,1: Northern,England,1940,9,0,0,0,1,NA
3161,1,1: Northern,England,1940,9,0,0,0,1,NA
3162,1,1: Northern,England,1940,9,0,4,4,1,low
3163,1,1: Northern,England,1940,9,0,0,0,1,NA
3164,1,2: North Eastern,England,1940,9,0,0,0,1,NA
3165,1,4: Eastern,England,1940,9,0,0,0,1,NA
3166,1,4: Eastern,England,1940,9,0,0,0,1,NA
3167,1,4: Eastern,England,1940,9,0,0,0,1,NA
3168,1,4: Eastern,England,1940,9,0,0,0,1,NA
3169,1,4: Eastern,England,1940,9,0,0,0,1,NA
3170,1,4: Eastern,England,1940,9,0,0,0,1,NA
3171,1,4: Eastern,England,1940,9,0,0,0,1,NA
3172,1,4: Eastern,England,1940,9,0,0,0,1,NA
3173,1,4: Eastern,England,1940,9,0,0,0,1,NA
3174,1,4: Eastern,England,1940,9,0,0,0,1,NA
3175,1,4: Eastern,England,1940,9,0,0,0,1,NA
3176,1,6: Southern,England,1940,9,0,0,0,1,NA
3177,1,6: Southern,England,1940,9,0,0,0,1,NA
3178,1,7: South Western,England,1940,9,3,3,6,1,medium
3179,1,7: South Western,England,1940,9,0,0,0,1,NA
3180,1,7: South Western,England,1940,9,3,1,4,1,high
3181,1,7: South Western,England,1940,9,0,0,1,1,low
3182,1,7: South Western,England,1940,9,0,0,0,1,NA
3183,1,8: Wales,Wales,1940,9,4,53,57,1,low
3184,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3185,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3186,1,8: Wales,Wales,1940,9,0,0,0,1,NA
3187,1,10: North Western,England,1940,9,1,9,10,1,low
3188,1,10: North Western,England,1940,9,0,1,1,1,low
3189,1,10: North Western,England,1940,9,0,8,8,1,low
3190,1,10: North Western,England,1940,9,0,0,0,1,NA
